,User,Date Created,Number of Likes,Source of Tweet,Tweet
1022,MissLianaTaylor,2022-04-25 22:02:16+00:00,60,Twitter for iPhone,Lefties will be in a total meltdown down today lol. I love it! Freedom of speech maybe returning . Thank you Elon Musk  #thankyouElonMusk #elonmusk #freespeechforeveryone https://t.co/LorBAFXmLL
1023,Vlbam1,2022-04-25 20:51:59+00:00,2,Twitter for Android,A genius. Great so far. #ThankYouElonMusk
1024,yankees10407,2022-04-25 20:13:47+00:00,12,Twitter for Android,Twitter is about to get a MILLION TIMES Better. #ThankYouElonMusk
1025,PolybiusPress,2022-04-25 19:59:50+00:00,0,Twitter Web App,"Great day for @Twitter, can't wait to see how things move forward. Hopefully it's true potential will be achieved. #ThankYouElonMusk"
1026,brunoegwumba,2022-04-25 19:48:57+00:00,0,Twitter for Android,The very thing they couldn't stand... #FreeSpeech #ThankYouElonMusk
1027,NagpurChaHayBey,2022-04-25 19:38:56+00:00,1,Twitter for Android,"Liberels are CRYING.

Speech is actually FREE today.

Apparently, Free Speech costs $44bn.

#ThankYouElonMusk @elonmusk 

#ElonMuskBuyTwitter #MakeTwitterGreatAgain #MakeTwittetFunAgain."
1028,blameryancarter,2022-04-25 19:15:48+00:00,6,Twitter for iPhone,"Welcome to Twitter, a platform dedicated to free speech 🇺🇸 #thankyouelonmusk"
1029,mextex360,2022-04-25 18:24:52+00:00,0,Twitter for Android,@eddieca305 @fyredogg89 @MarkLevineNYC Don't waste your time with this fool ....they get a day or two for their crumbling reality to fall......#thankyouElonMusk
1030,BucsFansMatter,2022-04-25 18:22:58+00:00,0,Twitter for iPhone,"@Ann_dLandes @elonmusk You’re** 

#FreeTheBird 🐦 #ThankYouElonMusk https://t.co/fFQXgN5SEH"
1031,NevaAyer,2022-04-25 17:21:32+00:00,0,Twitter for iPhone,@TheDemocrats are losing one of their biggest strongholds today and their multitudinous meltdowns are priceless. I pray the tides will now turn and the dominoes will finally begin to fall. #ThankYouElonMusk
1032,MSoeherman,2022-04-24 10:21:35+00:00,2,Twitter for iPhone,"@slashdot I cancelled Netflix a while ago. Disney is next! I’ll just go down the list until Woke is gone for good!
#ThankYouElonMusk"
1033,Nova_Op_Nova,2022-04-19 17:30:08+00:00,0,Twitter for iPhone,"@elonmusk make twitter better !
No more shit in my feed . 
#thxElon #ThankYouElonMusk"
1034,cheech2281,2022-04-18 12:54:21+00:00,0,Twitter Web App,"#liberalheadsexplode #twitter #elontakeover #thankyouelonmusk 😂

@GtheOriginal follows back 🕊🇺🇸 
https://t.co/vSbjjxRaUi"
1035,alzay,2022-04-15 02:41:14+00:00,0,Twitter for Android,#ElonMusk will you pay for my son's college?#appstate #thankyouelonmusk
1036,AmericansPTSD,2022-04-14 18:42:18+00:00,0,Twitter for iPhone,"@aaronjmate @RobertMackey @theintercept Exactly why they are so afraid of #ElonMusk They want to suppress speech (mental growth) and dissent by inundating us with lies that favor THEOR lying narrative. That’s the problem. We need critical thinkers - not robots. Democrats showed who they REALLY are.
#ThankyouElonMusk"
1037,lilyjacinto,2022-04-14 14:14:22+00:00,0,Twitter for iPad,We might actually get #FreeSpeech in the #UnitedStates #thankyouElonMusk #buyTwitter #ElonMuskRocks @elonmusk
1038,SuperEgo67,2022-04-14 12:37:27+00:00,1,Twitter for iPhone,#thankyouElonMusk that is all
1039,WWTRoadstar,2022-04-14 02:10:01+00:00,1,Twitter for Android,Same here @elonmusk thank u u gave me the little man some hope #thankyouelonmusk
1040,Nathan_and_ADHD,2022-04-11 03:24:13+00:00,1,Twitter for iPhone,@DeluxSora @AshJubilee THANK YOU ELON🙏🙏🙏🙏 #THANKYOUELONMUSK
1041,JBass81,2022-04-07 22:22:09+00:00,0,IFTTT,👍 on @YouTube: Play of the Day: Twitter (Put Options) | #ThankYouElonMusk | Stock Lingo: Revenge Trading https://t.co/JaVnrOi4yz
1042,Chris_Sain,2022-04-07 20:14:59+00:00,9,Twitter Web App,Play of the Day: Twitter (Put Options) | #ThankYouElonMusk | Stock Lingo... https://t.co/MfjihDgV60 @elonmusk #EasyMoney
1043,LindaTirelli,2022-04-06 12:15:52+00:00,15,Twitter for iPhone,"@MoxieRocker @paraga @elonmusk You need protection from what exactly? Hearing a view other than your own? The difference between you and me is this.. I may not agree with everything you say, but I’d fight for your right to say it. #FreeSpeech #ThankYouElonMusk"
1044,LindaTirelli,2022-04-06 11:49:15+00:00,0,Twitter for iPhone,@lilprairiebootz @TaxReformExpert @lilprairiebootz you miss the point of #FreeSpeech and @elonmusk is a proponent of open uncensored free speech. Putin censors what the Russian people hear on their news waves too. Do You want to be like Putin? #ThankYouElonMusk #FJB
1045,LindaTirelli,2022-04-06 11:44:42+00:00,1,Twitter for iPhone,@playboybartende @TaxReformExpert Changes are coming.  You’re worried. You should be. #ThankYouElonMusk
1046,revelation_1317,2022-04-06 08:39:15+00:00,0,Twitter Web App,"Only Hunter's laptop is FACTUAL
Even WaPo &amp; NY Times are admitting it
There is a FEDERAL INVESTIGATION of Hunter
run by US Prosecutor David Weiss

Putin's laptop pure speculation

#ThankyouElonMusk
#BringBackTrump
#LetsGoBrandon 
#LetsGoBrandon 
#LetsGoBrandon 
#LetsGoBrandon"
1047,Turley_Patrick1,2022-04-05 19:10:24+00:00,0,Twitter for iPhone,@Jim_Jordan Hell No ! And #ThankYouElonMusk
1048,NeilJones2021,2022-04-04 19:29:10+00:00,0,Twitter for iPhone,@elonmusk Thank you for what you are doing to uphold Free Speech. 🇺🇸🇺🇸 Good luck on your recent purchase 👏👏 #FreedomofSpeech #ThankYouElonMusk
1049,LilyJacinto1,2022-04-04 14:17:47+00:00,1,Twitter for iPhone,LOVE! #LoveElonMusk #ThankYouElonMusk @elonmusk please buy Disney Stock!
1050,sassylassee,2022-04-04 14:02:09+00:00,0,TweetCaster for Android,#ThankYouElonMusk you're amazing 👏
1051,ClaireMusk,2022-03-26 03:13:35+00:00,154,Twitter Web App,"When @CristinaIBalan, @weed10_weed, @pac_watson, @Aiaddict1, and other #Tesla workers gave you negative feedback, you fired them.
When @montana_skeptic gave you negative feedback, you called his boss and threatened his job.
#ThankYouElonMusk #PhonyStark $TSLA $TSLAQ 1/2 https://t.co/BxnLTE7dp6"
1052,ClaireMusk,2022-03-24 18:52:11+00:00,38,Twitter Web App,"On 3/17, Elon Musk engaged in extensive SEO by mentioning the word ""worker"". I predicted that a news report about worker abuse was about to come out.
And then... Voilà! #Tesla $TSLA $TSLAQ #ThankYouElonMusk #NarcissisticSociopath"
1053,ClaireMusk,2022-03-23 15:26:00+00:00,10,Twitter Web App,"""Where did that $5.7 billion [charity donation] actually go?"" #Tesla #SpaceX #ThankYouElonMusk https://t.co/FBeGRAhUJb"
1054,AreyouQuilty,2022-03-10 22:14:13+00:00,0,Twitter Web App,"Elon is AWAKE.  Not ""Woke"", thank God.
#ThankYouElonMusk"
1055,eternalrj89,2022-03-07 11:51:18+00:00,0,AiTweetByCharlie,#MachineLearning can be used to create artificially intelligent weapons. #ThankYouElonMusk for raising awareness about the dangers of artificial intelligence.
1056,ClaireMusk,2022-03-06 16:08:09+00:00,133,Twitter Web App,"Every tragedy is an opportunity for self-promotion.
Every disaster is a chance to get in the spotlight.
#Shameless #NarcissisticSociopath #ThankYouElonMusk #SpaceX https://t.co/IsJZUuBxwz"
1057,ClaireMusk,2022-03-04 05:31:20+00:00,417,Twitter Web App,"Tesla is now equipping $130k cars, weighing 5.5k lbs with 1,020 hp, with tires of different sizes, treadwear, speed ratings, purposes, and brands. #ThankYouElonMusk #Tesla $TSLA $TSLAQ https://t.co/vsbCbHBrHC"
1058,laurafe39635331,2022-03-03 14:33:59+00:00,2,Twitter for iPhone,"@JeffBezos ignored the Cuban people’s plea for internet service during the July protest last year while @elonmusk turned the internet back on for Ukraine.
@JeffBezos too make it worse, Bezos dad is Cuban ☹️. #FreeCuba #thankyouElonMusk"
1059,Alex10255904,2022-03-03 14:32:27+00:00,0,Twitter for iPhone,"@JeffBezos ignored the Cuban people’s plea for internet service during the July protest last year while @elonmusk turned the internet back on for Ukraine.
@JeffBezos too make it worse, Bezos dad is Cuban ☹️. #FreeCuba #thankyouElonMusk"
1060,Sunshine_ToTheT,2022-03-02 13:41:22+00:00,1,Twitter for Android,"@POTUS once again places @GM/@Ford on a pedestal - The future is electric @tesla proved this. Any ""investment"" in #EV is just them not wanting to go bankrupt 🤷‍♀️
I'm just glad #Elon has pushed through all the criticisms to show why #Electric is best ✊❤

 #thankyouelonmusk"
1061,Sunshine_ToTheT,2022-02-28 02:08:07+00:00,0,Twitter for Android,"@MattWallace888 I was 1 step ahead of ya 😜😎✊👏👏👏❤
#thankyouelonmusk"
1062,KyleMasonMAGA,2022-02-27 20:24:39+00:00,0,Twitter for iPhone,Let’s get this trending guys #ThankYouElonMusk @elonmusk
1063,BestAngel17,2022-02-27 17:24:17+00:00,0,Twitter for iPhone,@FoxNews #ThankYouElonMusk Canadians stand with Ukraine 🇺🇦 Bless you
1064,Omniwayne,2022-02-27 10:54:58+00:00,0,Twitter for iPhone,"Without Elon M. It would not be possible to spread the truth.
He is a hero!
#thankyouelonmusk"
1065,Sunshine_ToTheT,2022-02-27 06:49:07+00:00,3,Twitter for Android,"#Elonmusk's team activating #Starlink for #Ukraine 💫💫💫STAR SYSTEMS ACTIVATE!!! 💫💫💫 You are now ONLINE!✨🇺🇦 

#humanitarian #humanity #freedom #FreePress #socialmedia #Satellite #power #urgency #THANKYOUELONMUSK https://t.co/8ZCMW2THtT"
1066,biogirl09,2022-02-01 23:21:50+00:00,1,Twitter for iPhone,"I know you that you don’t hear this near enough @elonmusk, but thank you for all that you do for humanity &amp; thank you for being my hero. It is my dream to one day shake your hand and thank you in person, but until then, this will have to suffice. #ThankYouElonMusk https://t.co/0cyEQHr0jO"
1067,joycejmac,2022-01-29 17:50:05+00:00,0,Twitter for iPhone,@SpaceX Always proud when SpaceX launches from the Gaviota Coast! #SBProud #ThankYouElonMusk @elonmusk
1068,Cybraxas,2022-01-28 14:17:10+00:00,0,Twitter Web App,"Speak out.

#ThankYouJoeRogan #ThankYouSpotify  #ThankYouElonMusk"
1069,tonyjoyal1,2022-01-28 12:19:23+00:00,1,Twitter for iPhone,Never Truer Words #ConvoyForFreedom2022 #GodBlessOurTruckers #ThankYouElonMusk
1070,Sunshine_ToTheT,2022-01-28 01:36:46+00:00,2,Twitter for Android,"My new swag bought with #dogecoin 😎🔥 by the LEADING electric car company! Hint: This is not from @GM ...and it rhymes with vespa 👍😁

#thankyouelonmusk #ElonMusk #tesla $tesla #Cybertruck #swag #ev #ElectricVehicles #potus #gm https://t.co/RTP0C0vQ0F"
1071,Myshkin08,2022-01-19 10:19:57+00:00,0,Twitter Web App,This. #ThankyouElonMusk
1072,ResolusiSyawwal,2021-12-06 14:53:50+00:00,0,Twitter for Android,"Hello #dogecoin #Dogecoin
Happy Birthday

🎉🎉🎉🎉🎉🎉🎉
🚀🚀🚀🚀🚀🚀🚀

#ThankYouElonMusk"
1073,eh_echo,2021-11-15 06:00:15+00:00,0,Twitter Web App,How long of a lifespan do any of us have?  For how much of that are we actually productive?   #Godblesselonmusk #Getoutofhisway #goteamelon #thankyouelonmusk @elonmusk
1074,johnmeloche,2021-11-13 17:52:18+00:00,0,Twitter for iPhone,"I am so happy to see people all over the world, who had inadequate internet connectivity being revolutionized. Remote high speed internet is needed around the world. It changes lives, improves communications and business continuity. Thanks @elonmusk #thankyouelonmusk  #starlink"
1075,SirAkinAkinleye,2021-11-03 22:07:14+00:00,0,Twitter for Android,@elonmusk is a @GlblCtzn investing  in Africa to end hunger. #ThankYouElonMusk #EndHunger
1076,BOConnell53090,2021-11-01 17:03:50+00:00,0,Twitter Web App,Real-life Tony Stark. #ThankYouElonMusk.
1077,LEOWKandy,2021-09-20 14:09:36+00:00,0,Twitter for iPad,"@Heartsong1212 @DonaldJTrumpJr @elonmusk No he needs to acknowledge the 200+ million dollars raised for the Cancer children of America; The St. Jude research foundation. That’s what sleepy Joe needs to do!
#endchildcancer #StJude #thankyouelonmusk #hurrybackpresidentTrump"
1078,lildoge18,2021-07-22 01:05:06+00:00,5,Twitter for iPhone,#ThankYouElonMusk from #DogeFam
1079,Xpl0it01,2021-07-17 21:25:46+00:00,0,Twitter Web App,@elonmusk Hey Dogecoin community be kind to Elon Musk! We cant get rich quickly! I know I want  so much as well but be patient! Lets all say a big thank you to Elon Musk to see that we are not greedy people and we appreciate everything he does! Make it viral!  #thankyouElonMusk
1080,Xpl0it01,2021-07-17 21:25:08+00:00,0,Twitter Web App,@elonmusk Hey Dogecoin community be kind to Elon Musk! We cant get rich quickly! I know I want  so much as well but be patient! Lets all say a big thank you to Elon Musk to see that we are not greedy people and we appreciate everything he does! Make it viral!  #thankyouElonMusk
1081,VoiceOfCryptoB,2021-07-14 00:24:49+00:00,0,Twitter Web App,"Kidney for sale.

Need to buy more @DaddyDOGEtoken 

#DaddyDogeToMars #ThankYouElonMusk"
1082,RWDiogo,2021-07-05 03:58:30+00:00,0,Twitter for iPhone,"Happy Independence Day, America! 🇺🇸🎉🇺🇸🎉🇺🇸🎉🇺🇸🎉

#ThankYouElonMusk"
1083,mach_moe,2021-06-13 22:06:28+00:00,0,Twitter Web App,"@Tesla @elonmusk Oh, nice thus all men will have to stay long in toilet anymore :) they'll spend more time 'On the way' from now on :) #ThankYouElonMusk"
1084,biogirl09,2021-06-07 02:31:43+00:00,3,Twitter for Android,"@elonmusk @OwenSparks_ I agree with you 100%, @OwenSparks_! We really do love you, @elonmusk! Thank you for all that you do for humanity! #WeLoveYouElon #ThankYouElonMusk https://t.co/jExM5fxdsK"
1085,BitOfDoge,2021-06-07 01:39:12+00:00,1,Twitter for Android,#WeLoveYouElon #ThankYouElonMusk #ElonMuskTalksWeListen #ElonMuskKnows #ElonMuskKnowsBest #ElonMuskAppreciationClub #ThankGodForElonMusk #ElonMuskIsARobotFromTheFuture Please like and retweet to support the LEGEND OF OUR TIMES
1086,DogeCoin_Boom,2021-06-03 06:06:31+00:00,29,Twitter for iPhone,"#AcceptDogeAsPayment 🙏🏻🎉
@tesla 
@amazon
@starbucks 
@playstation
@ebay
....
every company should accept $DOGE as payment !! 👍🏻💪🏻
....
#Retweet #Dogecoin #DogecoinRise #ThankYouElonMusk"
1087,mach_moe,2021-06-02 11:01:18+00:00,0,Twitter Web App,"What will happen after @elonmusk's direct post about #dogecoin? Assuming he will say ""$tesla and $paypal started to accept #Dogecoin"". Do you think the $1 is the maximum the coin will reach? :-) #ThankYouElonMusk"
1088,mach_moe,2021-06-01 22:21:23+00:00,0,Twitter for iPhone,@MattWallace888 @greg16676935420 let us trend this hashtag #ThankYouElonMusk please. And everyone who believes that #dogecoin will be in the moon :-) 🚀🚀🌕 help us :)
1089,mach_moe,2021-06-01 22:17:34+00:00,0,Twitter for iPhone,"@elonmusk thank you. Let us trend this hashtag #ThankYouElonMusk , #doge #dogecoin #DogeFamily"
1090,AlejandroUlate5,2021-05-23 05:43:57+00:00,0,Twitter for Android,"@MattWallace888 Thank you so much 
#ThankyouElonMusk"
1091,bsoumitra_007,2021-05-21 17:35:07+00:00,0,Twitter for iPhone,Life is beautiful. So enjoy it #DoOnlyGoodEveryday #Thankyouelonmusk #Dogecoin
1092,bsoumitra_007,2021-05-20 19:40:29+00:00,7,Twitter for Android,"@itsALLrisky Yes we should educate others and ignore vitriol

#DoOnlyGoodEveryday #dogearmy #thankyouelonmusk"
1093,realtalkvlogger,2021-05-20 09:32:15+00:00,1,Twitter for iPhone,@elonmusk Absolutely amazing! Tesla are leading the way in automotive technology and I can’t wait for the day I get to own one whenever that may be. #ThankYouElonMusk
1094,Frankthetankaa,2021-05-16 06:33:40+00:00,2,Twitter for Android,@elonmusk #Thankyouelonmusk for making the world a better place❤🌎🌍🌏 next can you make peace on Earth 🙏🏾 #NoWars
1095,afshinhasani11,2021-05-14 05:11:04+00:00,0,Twitter for iPhone,"@elonmusk What's are you waiting for ????  Man, send him to the moon, we are waiting for him here for a party ....1$ . To the mooooon .@elonmusk #thank_you_elonmusk #thankyouelonmusk  #ToTheMoon #to_the_moon"
1096,LuckyUfa,2021-05-14 04:02:01+00:00,0,Twitter Web App,"@elonmusk We are very lucky to have such a strong man @Elon Musk  We have a person who supports the future of the earth and man and help to the progress of man, the earth and the world
 #ElonMusk
#thankyouelonmusk
#elonmuskHumanhope
 #elonmuskday"
1097,DogetimeTj,2021-05-14 00:29:11+00:00,0,Twitter for iPhone,#ThankyouElonMusk #Thankyoudavid @elonmusk @davidgokhshtein Yall are the best!🐕🌙
1098,tarunkumariirm,2021-05-13 11:04:32+00:00,0,Twitter for Android,"@elonmusk By influencing from ur tweets first I have bought #Dogecoin and lost 60% of my money and after that bought #shibainucoin to recover the losses and again lost 20% of my invested money and now left with only 20%.
Pls suggest which coin should I buy now
#Thankyouelonmusk"
1099,martins_d86,2021-05-13 00:27:28+00:00,0,Twitter for Android,"@elonmusk Post you buying bitcoin now

#thankyouelonmusk https://t.co/xHQLetJpM3"
1100,SlapnDatAsk,2021-05-11 14:00:51+00:00,1,Twitter for iPhone,"@business Please tell me how the narrative a day ago is @elonmusk tanked @dogecoin after saying it’s a hustle, then today, you push OMG he’s raising the market again. Y’all love to have Elon, the dude is incredible, and is pushing the needle with his ideology. #ThankYouElonMusk"
1101,Skyrod,2021-05-07 19:25:51+00:00,2,Twitter for Android,"Hey #Doge are you heading to The Moon or just happy to see me!? 🤣
#LFG 🚀❤️💥🚀❤️💥🚀❤️💥🚀❤️💥
#DogecoinRise 
#DogecoinToTheMoon 
#ThankYouElonMusk
#Dogecoinarmy https://t.co/eqSjZkG0jv"
1102,doge_army420,2021-05-04 23:19:47+00:00,0,Twitter for iPhone,"I want to buy @elonmusk  book 📕. I just feel so inspired of his works for humanity.  You might not see this Mr. Musk. But i want to say, Thank you, for being an inspiration. Your genius ideas to upgrade the life of everyone. 🚀🚀🚀🚀🚀 #elonmuskday #ThankyouElonMusk"
1103,cody21249418,2021-04-28 11:49:38+00:00,4,Twitter for iPhone,"@staxshelly @kkaramusaoglu @brendar57407667 @elonmusk Agree , it has more than Elon backing it now . Major companies like NBA teams accepting as payment , new egg and several others . You keep calling it a joke and @elonmusk will continue to bring the smoke. #Dogefather #thankyouelonmusk"
1104,dhruvsangwan3,2021-04-22 09:07:32+00:00,2,Twitter for Android,"#doge was nothing back in a days. But @elonmusk made him a monster!! Look at this naughty DOGE.  
#THANKYOUELONMUSK #DOGE $DOGE $BTC #moon https://t.co/wsC3CTcB4p"
1105,Alvarezjenny13,2021-04-22 02:26:10+00:00,0,Twitter Web App,"@elonmusk BUY DOGE NOW BEFOR TOO LATE 🚀   
#ThankyouElonMusk  #Tothemoon #DogeHappyDay"
1106,Amatullainc,2021-04-21 04:06:25+00:00,0,Twitter for iPhone,"My Dearest 6 amazing sons, Mommy is so proud of you guys for taking this journey all the way to the Moon with the Doge Family. They can't break us.  We will hold on all the way to the MOON 🌑  Happy Doge Day! 💛 Love Mom 💛 #Dogecoin #Dogecointothemoon  #ThankyouElonmusk https://t.co/pFVJRxU3Zs"
1107,TaylorD08819728,2021-04-20 00:42:03+00:00,1,Twitter for iPhone,"@elonmusk Elon needs to drop some knowledge tomorrow morning!! 💯
#dogecoin420 
#DogeDay 
#Elon Musk = secret to success 
#thankyouelonmusk"
1108,PincheOscarin,2021-04-16 02:43:21+00:00,4,Twitter for iPhone,Let’s go!!! #DogeCoin #HOLDTHELINE #THANKYOUELONMUSK #ELONMUSK https://t.co/P7ZL7CEvQo
1109,CDSC_inc,2021-04-15 21:27:20+00:00,4,Twitter Web App,@elonmusk will we get another boost from Mr. Musk to $.25? 🚀🚀🚀😬 #Doge #DogeCoin #DogeArmy #Crypto #CryptoCurrency #ThankYouElonMusk
1110,michael_rigoni,2021-03-28 20:38:21+00:00,4,Twitter for iPhone,"@teslainvernon @GerberKawasaki @GinoG01328427 @elonmusk Thank you @teslainvernon 

Dream come true 💙
#thankyouelonmusk @elonmusk"
1111,silverph,2021-03-26 02:41:18+00:00,0,IFTTT,"Team White
.
.
.
.
.
#tesla #teslamodel3 #teslamodely #teslateamwhite #teslafamily #teslamotors #teslalife #teslaowner #teslalove #electricvehicle #ev #electriccars #cleanairforall  #thankyouelonmusk https://t.co/DvJXOTibJi https://t.co/vW9vmr9Vqc"
1112,DaddyDOGElife,2021-03-22 20:59:05+00:00,1,Twitter for Android,"@MattWallace888 what's goin on with our baby!??? .055🥺
#dogetothemoon #dogecoin #dogetomars we need 10 cents! @MattWallace888 your the best #thankyouelonmusk"
1113,SirAkinAkinleye,2021-03-22 19:58:49+00:00,0,Twitter Web App,"This is what I'm talking about!

So @elonmusk should follow by donating to @GiveDirectly Africa fund too.

#ThankYouJack
#ThankYouElonMusk
#GiversNeverLack"
1114,BigImpactHumans,2021-03-22 12:04:49+00:00,5,Twitter for iPhone,"2/2 We should all thank him because your DNA may live on for generations to come, on another planet thanks to him. And you know he will only hire the best of the best, brightest of minds to make this happen. #ThankYouElonMusk"
1115,jackspa84167797,2021-03-21 10:26:34+00:00,4,Twitter for iPhone,"You could either watch it happen 
or be apart of it.                                           
Dogecoin  “The people’s coin”.   🚀🐕🚀🚀🚀🚀🚀🚀🐕🐕🐕🐕🐕🐕🐕 #dogetothemoon #DogecoinRise #peoplecrypto #ThankYouElonMusk"
1116,Inovart3,2021-03-21 05:56:27+00:00,3,Twitter for Android,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy
#DogecoinRise 
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 💯
#ThankYouElonMusk 
@elonmusk"
1117,jeremydietric11,2021-03-21 01:54:17+00:00,5,Twitter for Android,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy
#DogecoinRise 
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 💯
#ThankYouElonMusk 
@elonmusk"
1118,JoeMcminn6,2021-03-21 00:49:00+00:00,0,Twitter for Android,I need more followers help me out #dogearmy #dogetothemoon #DogecoinToTheMoon #doge #thankyouelonmusk @elonmusk @MattWallace888 DOGE TO THE MOON!!! 🌙 Let's get doge to 10 cents by the end of this month
1119,TullerTodd,2021-03-21 00:41:06+00:00,1,Twitter for iPhone,#Dogecoinparty thank you @elonmusk #thankyouelonmusk  #Dogecoinparty from Florida
1120,TullerTodd,2021-03-21 00:39:58+00:00,0,Twitter for iPhone,#Dogecoinparty thank you @elonmusk #thankyouelonmusk
1121,DogeCoin_Boom,2021-03-21 00:32:34+00:00,3,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy
#DogecoinRise 
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar
#ThankYouElonMusk 
@elonmusk"
1122,GeddingsMarion,2021-03-21 00:28:01+00:00,3,Twitter Web App,"I Like The Coin
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy
#DogecoinRise 
#DogeceoinTo1Dollar 
#DogecoinTo10Dollar 
#DogecoinTo50Dollar 
#DogecoinTo100Dollar 
#ThankYouElonMusk 
@elonmusk"
1123,DogeCoin_Boom,2021-03-21 00:24:51+00:00,40,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy
#DogecoinRise 
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 💯
#ThankYouElonMusk 
@elonmusk"
1124,JoeMcminn6,2021-03-21 00:21:35+00:00,1,Twitter for Android,@SouthPark please do a episode about dogecoin!!! Talk about a epic South Park episode!!! #dogetothemoon #thankyouelonmusk @MattWallace888 @elonmusk @SlimJim @SnoopDogg @genesimmons
1125,risermaker,2021-03-21 00:21:24+00:00,0,Twitter for iPhone,"H A S H T A G  P A R T Y 🦄💯🔥😛😝🤷‍♂️😍🥰😚😜🤪✨☄️⚖️💎🧨🧱🔭🧬🧪🪄🎎🧧📈💜♌️💠🏳️
 
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy 
#DogecoinRise 
#DogecoinsHeal
#DogeceoinTo1Dollar 
#ThankYouElonMusk 
#dogearmy 
@elonmusk @MattWallace888"
1126,DogeCoin_Boom,2021-03-21 00:18:35+00:00,10,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy
#DogecoinRise 
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk 
@elonmusk"
1127,JoeMcminn6,2021-03-21 00:14:16+00:00,1,Twitter for Android,@MattWallace888 watching your show Give me a shout out brother DOGE TO THE MOON #DogeToTheMoon #thankyouelonmusk
1128,DogeCoin_Boom,2021-03-21 00:12:49+00:00,15,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk 
@elonmusk"
1129,John_wintersIV,2021-03-21 00:08:46+00:00,4,Twitter for iPhone,"H A S H   T A G  P A R T Y
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon
#DogeCoinBase 
#DogecoinArmy 
#DogecoinRise 
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk
@elonmusk"
1130,DogeCoin_Boom,2021-03-21 00:08:30+00:00,9,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy 
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk 
@elonmusk"
1131,JoeMcminn6,2021-03-21 00:06:42+00:00,1,Twitter for Android,#dogetothemoon #thankyouelonmusk Hope to see dogecoin go up to 10 cents or more by the end of the month @MattWallace888 @elonmusk
